2020-12-03 12:54:25,178 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/2.5.1/maven-compiler-plugin-2.5.1.jar
2020-12-03 12:55:18,342 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.jar
2020-12-03 12:55:18,659 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.jar
2020-12-03 12:55:19,819 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.jar
2020-12-03 12:55:28,168 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsWebComp:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsWebComp\pom.xml.
2020-12-03 12:55:46,870 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for spring-context:spring-context:jar:4.1.1.RELEASE is missing, no dependency information available
2020-12-03 12:55:47,486 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for spring-context-support:spring-context-support:jar:4.1.1.RELEASE is missing, no dependency information available
2020-12-03 12:56:19,112 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/wsdl/wsdl/1.1/wsdl-1.1.pom
2020-12-03 12:56:19,195 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for wsdl:wsdl:jar:1.1 is missing, no dependency information available
2020-12-03 12:56:20,952 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/wsdl4j/wsdl4j/1.6/wsdl4j-1.6.pom
2020-12-03 12:56:20,982 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for wsdl4j:wsdl4j:jar:1.6 is missing, no dependency information available
2020-12-03 12:56:22,760 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/apache/axis/axis-jaxrpc/1.1/axis-jaxrpc-1.1.pom
2020-12-03 12:56:22,763 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.axis:axis-jaxrpc:jar:1.1 is missing, no dependency information available
2020-12-03 12:56:24,422 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/axis/axis/1.4/axis-1.4.pom
2020-12-03 12:56:25,372 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/axis/axis/1.4/axis-1.4.pom
2020-12-03 12:56:27,210 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/axis/axis-jaxrpc/1.4/axis-jaxrpc-1.4.pom
2020-12-03 12:56:28,098 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/axis/axis-jaxrpc/1.4/axis-jaxrpc-1.4.pom
2020-12-03 12:56:29,782 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/apache/axis/axis-jaxrpc/1.4/axis-jaxrpc-1.4.pom
2020-12-03 12:56:30,502 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/apache/axis/axis-jaxrpc/1.4/axis-jaxrpc-1.4.pom
2020-12-03 12:56:32,130 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/axis/axis-saaj/1.4/axis-saaj-1.4.pom
2020-12-03 12:56:32,986 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/axis/axis-saaj/1.4/axis-saaj-1.4.pom
2020-12-03 12:56:34,748 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/apache/axis/axis-saaj/1.4/axis-saaj-1.4.pom
2020-12-03 12:56:35,523 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/apache/axis/axis-saaj/1.4/axis-saaj-1.4.pom
2020-12-03 12:56:37,234 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/axis/axis-wsdl4j/1.5.1/axis-wsdl4j-1.5.1.pom
2020-12-03 12:56:38,119 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/axis/axis-wsdl4j/1.5.1/axis-wsdl4j-1.5.1.pom
2020-12-03 12:56:39,781 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/commons-discovery/commons-discovery/0.2/commons-discovery-0.2.pom
2020-12-03 12:56:40,823 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/commons-discovery/commons-discovery/0.2/commons-discovery-0.2.pom
2020-12-03 12:56:42,692 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/saaj/saaj/1.2/saaj-1.2.pom
2020-12-03 12:56:42,695 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for saaj:saaj:jar:1.2 is missing, no dependency information available
2020-12-03 12:56:51,146 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/wsdl4j/wsdl4j/1.6/wsdl4j-1.6.jar
2020-12-03 12:56:52,376 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/apache/axis/axis-jaxrpc/1.1/axis-jaxrpc-1.1.jar
2020-12-03 12:56:54,095 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/axis/axis/1.4/axis-1.4.jar
2020-12-03 12:57:01,848 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/axis/axis/1.4/axis-1.4.jar
2020-12-03 12:57:02,156 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/apache/axis/axis-saaj/1.4/axis-saaj-1.4.jar
2020-12-03 12:57:03,012 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/apache/axis/axis-saaj/1.4/axis-saaj-1.4.jar
2020-12-03 12:57:03,320 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/axis/axis-wsdl4j/1.5.1/axis-wsdl4j-1.5.1.jar
2020-12-03 12:57:04,755 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/axis/axis-wsdl4j/1.5.1/axis-wsdl4j-1.5.1.jar
2020-12-03 12:57:05,062 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/commons-discovery/commons-discovery/0.2/commons-discovery-0.2.jar
2020-12-03 12:57:06,356 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/commons-discovery/commons-discovery/0.2/commons-discovery-0.2.jar
2020-12-03 12:57:06,676 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/saaj/saaj/1.2/saaj-1.2.jar
2020-12-03 12:57:07,951 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/wsdl/wsdl/1.1/wsdl-1.1.jar
2020-12-03 12:57:15,443 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsCommons:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsCommons\pom.xml.
2020-12-03 12:57:16,782 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsUtil:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsUtil\pom.xml.
2020-12-03 12:57:17,816 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsConfigUtil:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsConfigUtil\pom.xml.
2020-12-03 12:57:18,370 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsComponentInvoker:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsComponentInvoker\pom.xml.
2020-12-03 12:57:27,529 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsASBO:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsASBO\pom.xml.
2020-12-03 12:57:27,859 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsServiceObjects:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsServiceObjects\pom.xml.
2020-12-03 12:57:28,144 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsController:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsController\pom.xml.
2020-12-03 12:57:28,754 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsTransformation:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsTransformation\pom.xml.
2020-12-03 12:57:29,122 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsSecurity:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportSecurity\pom.xml.
2020-12-03 12:57:30,278 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsCache:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsCache\pom.xml.
2020-12-03 12:57:41,324 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for spring-context:spring-context:jar:4.1.1.RELEASE is missing, no dependency information available
2020-12-03 12:57:41,383 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for spring-context-support:spring-context-support:jar:4.1.1.RELEASE is missing, no dependency information available
2020-12-03 12:57:42,904 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for wsdl:wsdl:jar:1.1 is missing, no dependency information available
2020-12-03 12:57:42,909 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for wsdl4j:wsdl4j:jar:1.6 is missing, no dependency information available
2020-12-03 12:57:42,919 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.axis:axis-jaxrpc:jar:1.1 is missing, no dependency information available
2020-12-03 12:57:43,026 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for saaj:saaj:jar:1.2 is missing, no dependency information available
2020-12-03 12:57:57,927 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsConfigUtil/src/main/java
2020-12-03 12:57:57,928 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /WebReportsConfigUtil/src/main/resources
2020-12-03 12:57:57,929 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsConfigUtil/src/test/java
2020-12-03 12:57:59,029 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsCommons/src/main/java
2020-12-03 12:57:59,029 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsCommons/src/test/java
2020-12-03 12:57:59,212 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsUtil/src/main/java
2020-12-03 12:57:59,212 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsUtil/src/test/java
2020-12-03 12:57:59,329 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsASBO/src/main/java
2020-12-03 12:57:59,329 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsASBO/src/test/java
2020-12-03 12:57:59,510 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsCache/src/main/java
2020-12-03 12:57:59,510 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /WebReportsCache/src/main/resources
2020-12-03 12:57:59,510 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsCache/src/test/java
2020-12-03 12:57:59,843 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsComponentInvoker/src/main/java
2020-12-03 12:57:59,844 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsComponentInvoker/src/test/java
2020-12-03 12:57:59,983 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsServiceObjects/src/main/java
2020-12-03 12:57:59,984 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsServiceObjects/src/test/java
2020-12-03 12:58:00,104 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsTransformation/src/main/java
2020-12-03 12:58:00,104 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsTransformation/src/test/java
2020-12-03 12:58:09,854 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsController/src/main/java
2020-12-03 12:58:09,855 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsController/src/test/java
2020-12-03 12:58:09,973 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportSecurity/src/main/java
2020-12-03 12:58:09,973 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportSecurity/src/test/java
2020-12-03 12:58:10,280 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsWebComp/src/main/java
2020-12-03 12:58:10,280 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /WebReportsWebComp/src/main/resources
2020-12-03 12:58:10,280 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebReportsWebComp/src/test/java
2020-12-03 12:58:12,245 [Worker-3] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 11 project(s) in 244 sec
2020-12-03 12:58:14,122 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsWebComp:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsWebComp\pom.xml.
2020-12-03 12:58:14,284 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for spring-context:spring-context:jar:4.1.1.RELEASE is missing, no dependency information available
2020-12-03 12:58:14,291 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for spring-context-support:spring-context-support:jar:4.1.1.RELEASE is missing, no dependency information available
2020-12-03 12:58:14,534 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for wsdl:wsdl:jar:1.1 is missing, no dependency information available
2020-12-03 12:58:14,540 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for wsdl4j:wsdl4j:jar:1.6 is missing, no dependency information available
2020-12-03 12:58:14,544 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.axis:axis-jaxrpc:jar:1.1 is missing, no dependency information available
2020-12-03 12:58:14,687 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for saaj:saaj:jar:1.2 is missing, no dependency information available
2020-12-03 12:58:17,852 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsCommons:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsCommons\pom.xml.
2020-12-03 12:58:18,149 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsUtil:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsUtil\pom.xml.
2020-12-03 12:58:18,480 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsConfigUtil:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsConfigUtil\pom.xml.
2020-12-03 12:58:19,829 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsComponentInvoker:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsComponentInvoker\pom.xml.
2020-12-03 12:58:20,884 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsASBO:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsASBO\pom.xml.
2020-12-03 12:58:21,517 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsServiceObjects:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsServiceObjects\pom.xml.
2020-12-03 12:58:21,876 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsCommons:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsCommons\pom.xml.
2020-12-03 12:58:21,962 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for spring-context:spring-context:jar:4.1.1.RELEASE is missing, no dependency information available
2020-12-03 12:58:21,967 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for spring-context-support:spring-context-support:jar:4.1.1.RELEASE is missing, no dependency information available
2020-12-03 12:58:23,457 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for wsdl:wsdl:jar:1.1 is missing, no dependency information available
2020-12-03 12:58:24,439 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for wsdl4j:wsdl4j:jar:1.6 is missing, no dependency information available
2020-12-03 12:58:24,445 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.axis:axis-jaxrpc:jar:1.1 is missing, no dependency information available
2020-12-03 12:58:24,489 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for saaj:saaj:jar:1.2 is missing, no dependency information available
2020-12-03 12:58:29,140 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-12-03 12:58:29,141 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Webreports Workspace\WebReports-parent\WebReportsCommons\src\main\resources
2020-12-03 12:58:29,143 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-12-03 12:58:29,144 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Webreports Workspace\WebReports-parent\WebReportsCommons\src\test\resources
2020-12-03 12:58:29,953 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.webreports:WebReportsASBO:0.0.1-SNAPSHOT @ C:\Webreports Workspace\WebReports-parent\WebReportsASBO\pom.xml.
